An,Luna,Tara,Scop,Numar,Data,Luna_Sin,Luna_Cos,Trimestru,Sezon,Este_Sarbatoare
2021,10,PERU,La studii,1,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,POLONIA,"Activitati religioase, umanitare si de voluntariat",1,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,POLONIA,Imigrare la munca,3,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,REPUBLICA MOLDOVA,Alte cazuri,2,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,REPUBLICA MOLDOVA,Reintregirea familiei,4,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,ROMANIA,"Activitati religioase, umanitare si de voluntariat",3,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,ROMANIA,Imigrare la munca,11,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,ROMANIA,La studii,14,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,ROMANIA,Reintregirea familiei,15,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,SERBIA,Imigrare la munca,7,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,SIRIA,Alte cazuri,1,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,SIRIA,Imigrare la munca,8,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,SLOVENIA,Imigrare la munca,1,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,SPANIA,"Activitati religioase, umanitare si de voluntariat",2,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,SPANIA,Imigrare la munca,1,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,SPANIA,La studii,1,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,SPANIA,Reintregirea familiei,6,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,SUA,"Activitati religioase, umanitare si de voluntariat",1,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,SUA,Imigrare la munca,1,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,SUA,La studii,11,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,SUEDIA,"Activitati religioase, umanitare si de voluntariat",1,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,TADJIKISTAN,"Activitati religioase, umanitare si de voluntariat",8,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,TADJIKISTAN,Imigrare la munca,6,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,TADJIKISTAN,Reintregirea familiei,2,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,THAILANDA,Imigrare la munca,3,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,TURCIA,Imigrare la munca,78,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,TURCIA,La studii,10,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,TURCIA,Reintregirea familiei,9,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,UCRAINA,"Activitati religioase, umanitare si de voluntariat",1,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,UCRAINA,Alte cazuri,16,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,UCRAINA,Imigrare la munca,11,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,UCRAINA,La studii,7,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,UCRAINA,Reintregirea familiei,49,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,UZBEKISTAN,"Activitati religioase, umanitare si de voluntariat",3,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,UZBEKISTAN,Imigrare la munca,3,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,UZBEKISTAN,Reintregirea familiei,5,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,10,VENEZUELA,Reintregirea familiei,1,2021-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2021,11,ALGERIA,Imigrare la munca,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,ALGERIA,Reintregirea familiei,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,ARMENIA,Alte cazuri,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,ARMENIA,Reintregirea familiei,4,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,AUSTRIA,"Activitati religioase, umanitare si de voluntariat",1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,AZERBAIDJAN,Imigrare la munca,16,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,AZERBAIDJAN,Investitii straine,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,AZERBAIDJAN,La studii,5,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,AZERBAIDJAN,Reintregirea familiei,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,BELARUS,Reintregirea familiei,4,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,BULGARIA,Imigrare la munca,3,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,BULGARIA,La studii,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,BULGARIA,Reintregirea familiei,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,CANADA,La studii,2,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,CHINA,Imigrare la munca,8,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,COREEA DE SUD,"Activitati religioase, umanitare si de voluntariat",1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,ELVETIA,"Activitati religioase, umanitare si de voluntariat",2,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,ESTONIA,Reintregirea familiei,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,FEDERATIA RUSA,"Activitati religioase, umanitare si de voluntariat",3,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,FEDERATIA RUSA,Alte cazuri,5,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,FEDERATIA RUSA,Imigrare la munca,10,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,FEDERATIA RUSA,La studii,2,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,FEDERATIA RUSA,Reintregirea familiei,57,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,FRANTA,"Activitati religioase, umanitare si de voluntariat",2,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,FRANTA,Strain din stat membru UE,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,GEORGIA,Imigrare la munca,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,GERMANIA,"Activitati religioase, umanitare si de voluntariat",1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,INDIA,La studii,3,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,INDONEZIA,Reintregirea familiei,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,IORDANIA,Imigrare la munca,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,IORDANIA,La studii,2,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,IORDANIA,Reintregirea familiei,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,IRAN,Reintregirea familiei,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,IRLANDA,"Activitati religioase, umanitare si de voluntariat",1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,IRLANDA,Reintregirea familiei,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,ISRAEL,Imigrare la munca,4,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,ISRAEL,La studii,21,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,ISRAEL,Reintregirea familiei,6,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,ITALIA,"Activitati religioase, umanitare si de voluntariat",1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,ITALIA,Alte cazuri,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,ITALIA,Imigrare la munca,3,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,ITALIA,Investitii straine,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,ITALIA,La studii,2,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,ITALIA,Reintregirea familiei,7,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,KAZAHSTAN,"Activitati religioase, umanitare si de voluntariat",1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,LIBAN,Imigrare la munca,3,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,LIBAN,Reintregirea familiei,2,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,LITUANIA,Imigrare la munca,2,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,LITUANIA,Reintregirea familiei,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,MAREA BRITANIE,Imigrare la munca,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,MAREA BRITANIE,Reintregirea familiei,3,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,MEXIC,Reintregirea familiei,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,NEPAL,Imigrare la munca,2,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,NIGERIA,La studii,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,PAKISTAN,Imigrare la munca,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,PARAGUAY,Imigrare la munca,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,PERU,Imigrare la munca,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,POLONIA,"Activitati religioase, umanitare si de voluntariat",2,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,POLONIA,Reintregirea familiei,2,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,REPUBLICA CONGO,La studii,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,REPUBLICA MOLDOVA,Alte cazuri,3,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,REPUBLICA MOLDOVA,Reintregirea familiei,8,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,ROMANIA,"Activitati religioase, umanitare si de voluntariat",5,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,ROMANIA,Alte cazuri,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,ROMANIA,Imigrare la munca,21,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,ROMANIA,La studii,4,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,ROMANIA,Reintregirea familiei,6,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,SERBIA,Imigrare la munca,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,SIRIA,Imigrare la munca,3,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,SIRIA,Reintregirea familiei,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,SRI LANKA,Imigrare la munca,2,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,SUA,Imigrare la munca,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,SUA,La studii,4,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,SUA,Reintregirea familiei,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,SUEDIA,Reintregirea familiei,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,TADJIKISTAN,Imigrare la munca,4,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,THAILANDA,Reintregirea familiei,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,TUNISIA,La studii,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,TURCIA,Imigrare la munca,94,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,TURCIA,Investitii straine,2,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,TURCIA,La studii,4,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,TURCIA,Reintregirea familiei,8,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,UCRAINA,"Activitati religioase, umanitare si de voluntariat",1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,UCRAINA,Alte cazuri,10,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,UCRAINA,Imigrare la munca,27,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,UCRAINA,La studii,10,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,UCRAINA,Reintregirea familiei,48,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,UZBEKISTAN,"Activitati religioase, umanitare si de voluntariat",1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,UZBEKISTAN,Imigrare la munca,6,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,UZBEKISTAN,La studii,1,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,11,UZBEKISTAN,Reintregirea familiei,2,2021-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2021,12,ALGERIA,Imigrare la munca,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,ANDORRA,Imigrare la munca,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,ARMENIA,Imigrare la munca,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,ARMENIA,Investitii straine,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,ARMENIA,Reintregirea familiei,3,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,AZERBAIDJAN,Imigrare la munca,17,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,AZERBAIDJAN,La studii,2,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,AZERBAIDJAN,Reintregirea familiei,5,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,BELARUS,Imigrare la munca,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,BELARUS,Reintregirea familiei,3,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,BULGARIA,Reintregirea familiei,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,CEHIA,Reintregirea familiei,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,CHINA,Imigrare la munca,4,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,COREEA DE SUD,Imigrare la munca,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,EGIPT,Imigrare la munca,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,EGIPT,Investitii straine,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,EGIPT,Reintregirea familiei,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,FEDERATIA RUSA,Alte cazuri,5,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,FEDERATIA RUSA,Imigrare la munca,15,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,FEDERATIA RUSA,La studii,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,FEDERATIA RUSA,Reintregirea familiei,45,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,FINLANDA,Reintregirea familiei,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,FRANTA,Imigrare la munca,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,GERMANIA,"Activitati religioase, umanitare si de voluntariat",1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,GERMANIA,Alte cazuri,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,GERMANIA,Imigrare la munca,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,GERMANIA,La studii,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,GERMANIA,Reintregirea familiei,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,GUINEEA,La studii,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,INDIA,Imigrare la munca,2,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,INDIA,La studii,2,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,IORDANIA,Reintregirea familiei,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,ISRAEL,Imigrare la munca,3,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,ISRAEL,La studii,38,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,ISRAEL,Reintregirea familiei,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,ITALIA,"Activitati religioase, umanitare si de voluntariat",3,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,ITALIA,Imigrare la munca,5,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,ITALIA,Investitii straine,3,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,ITALIA,Reintregirea familiei,8,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,JAPONIA,Imigrare la munca,2,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,KAZAHSTAN,Imigrare la munca,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,KAZAHSTAN,Reintregirea familiei,3,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,KIRGHIZSTAN,Imigrare la munca,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,LIBAN,Reintregirea familiei,3,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,LITUANIA,Reintregirea familiei,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,MAREA BRITANIE,Alte cazuri,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,MAREA BRITANIE,Reintregirea familiei,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,MEXIC,Reintregirea familiei,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,MONGOLIA,Imigrare la munca,2,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,OLANDA,Imigrare la munca,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,OLANDA,Reintregirea familiei,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,PAKISTAN,La studii,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,PERU,Reintregirea familiei,2,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,POLONIA,"Activitati religioase, umanitare si de voluntariat",4,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,REPUBLICA MOLDOVA,Alte cazuri,2,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,ROMANIA,"Activitati religioase, umanitare si de voluntariat",7,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,ROMANIA,Imigrare la munca,13,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,ROMANIA,Investitii straine,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,ROMANIA,La studii,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,ROMANIA,Reintregirea familiei,15,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,SERBIA,Alte cazuri,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,SIRIA,Reintregirea familiei,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,SLOVACIA,Imigrare la munca,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,SUA,"Activitati religioase, umanitare si de voluntariat",4,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,SUA,Imigrare la munca,3,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,SUA,La studii,15,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,SUA,Reintregirea familiei,2,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,SUEDIA,La studii,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,TADJIKISTAN,Imigrare la munca,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,TADJIKISTAN,Reintregirea familiei,3,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,TURCIA,Imigrare la munca,104,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,TURCIA,Investitii straine,3,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,TURCIA,La studii,5,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,TURCIA,Reintregirea familiei,5,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,UCRAINA,"Activitati religioase, umanitare si de voluntariat",1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,UCRAINA,Alte cazuri,29,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,UCRAINA,Imigrare la munca,32,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,UCRAINA,La studii,4,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,UCRAINA,Reintregirea familiei,54,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,UZBEKISTAN,Imigrare la munca,10,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,UZBEKISTAN,La studii,5,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2021,12,UZBEKISTAN,Reintregirea familiei,1,2021-12-01,-2.4492935982947064e-16,1.0,4,1,1
2022,1,AFRICA DE SUD,"Activitati religioase, umanitare si de voluntariat",1,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,ALGERIA,Reintregirea familiei,1,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,ARMENIA,Reintregirea familiei,3,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,AUSTRIA,"Activitati religioase, umanitare si de voluntariat",1,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,AUSTRIA,Alte cazuri,1,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,AZERBAIDJAN,Imigrare la munca,10,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,AZERBAIDJAN,Reintregirea familiei,2,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,BANGLADESH,Imigrare la munca,3,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,BELARUS,Alte cazuri,1,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,BELARUS,Reintregirea familiei,4,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,BRAZILIA,Imigrare la munca,1,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,BULGARIA,Investitii straine,1,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,BULGARIA,Reintregirea familiei,1,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,CAMERUN,Imigrare la munca,1,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,CHINA,Imigrare la munca,3,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,CHINA,La studii,6,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,CHINA,Reintregirea familiei,1,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,COLUMBIA,Imigrare la munca,2,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,COLUMBIA,Reintregirea familiei,1,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,CROATIA,Investitii straine,1,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,ECUADOR,Imigrare la munca,1,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,ELVETIA,Reintregirea familiei,1,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,FEDERATIA RUSA,"Activitati religioase, umanitare si de voluntariat",7,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,FEDERATIA RUSA,Alte cazuri,6,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,FEDERATIA RUSA,Imigrare la munca,5,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,FEDERATIA RUSA,Reintregirea familiei,41,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,FRANTA,Strain din stat membru UE,1,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,GERMANIA,La studii,2,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,GERMANIA,Reintregirea familiei,2,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,GHANA,Imigrare la munca,2,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,GRECIA,Imigrare la munca,1,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,INDIA,La studii,4,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,IORDANIA,La studii,1,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,IRAN,Reintregirea familiei,1,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,ISRAEL,Imigrare la munca,2,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,ISRAEL,La studii,6,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,ISRAEL,Reintregirea familiei,1,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,ITALIA,Alte cazuri,2,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,ITALIA,Imigrare la munca,2,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,ITALIA,Investitii straine,3,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
2022,1,ITALIA,Reintregirea familiei,4,2022-01-01,0.49999999999999994,0.8660254037844387,1,1,1
